word,transcription
lōdaǭ’rõn,ˈloːdɑˌɒːˀrən
lūoltõ,ˈluːoltə
lūotš,ˈluːot͡ʃ
lūodõ,ˈluːodə
lūodõ,ˈluːodə
ma’ggõ,ˈmɑˀɡːə
ma’ggõ,ˈmɑˀɡːə
märā,ˈmærɑː
lūoltiji,ˈluːoltiji
mäng,ˈmænɡ
maksā,ˈmɑksɑː
märts,ˈmærts
ļ,ʎ
mǟtõr,ˈmæːtər
mitikš,ˈmitˌikʃ
mēļ,ˈmeːʎ
mǟrgandõ,ˈmæːrɡɑndə
mǟrga,ˈmæːrɡɑ
mīeldõ,ˈmiːeldə
mīeldõ,ˈmiːeldə
mǭīlma,ˈmɒːˌiːlmɑ
mǭ,ˈmɒː
mǭ’,ˈmɒːˀ
mǭmīez,ˈmɒːˌmiːez
mõtsāizānd,ˈmɯtsɑːˌizɑːnd
mȯizõ,ˈmɤizə
mǭkierā,ˈmɒːˌkierɑː
muini,ˈmuini
mõitiz,ˈmɯitiz
mu’ļki,ˈmuˀʎki
mõtsāsigā,ˈmɯtsɑːˌsiɡɑː
murd,ˈmurd
mūnda,ˈmuːndɑ
mūnda,ˈmuːndɑ
muškõz,ˈmuʃkəz
mūoštõks,ˈmuːoʃtəks
nädīļ,ˈnædiːʎ
neļļõndpǟva,ˈneʎːəndˌpæːvɑ
nēļasadā,ˈneːʎɑˌsɑdɑː
nämād,ˈnæmɑːd
nēļatuoistõnz,ˈneːʎɑˌtuoistənz
ne’ikuine’i,ˈneˀiˌkuiˌneˀi
ni’m,ˈniˀm
nīski,ˈniːski
nī’em,ˈniːˀem
no’jjõ,ˈnoˀjːə
nēļakimdõ,ˈneːʎɑˌkimdə
nēļakimdõz,ˈneːʎɑˌkimdəz
nīt,ˈniːt
nõtk,ˈnɯtk
nominatīv,ˈnominɑtiːv
nǭțõz,ˈnɒːcəz
nõtkāz,ˈnɯtkɑːz
nuttõ,ˈnutːə
nūoŗim,ˈnuːorʲim
nȭŗkõz,ˈnɯːrʲkəz
oksnõ,ˈoksnə
nūoŗkazām,ˈnuːorʲˌkɑzɑːm
opātiji,ˈopɑːtiji
nūoŗpǭr,ˈnuːorʲˌpɒːr
o’unõmǭŗa,ˈoˀunəˌmɒːrʲɑ
outōbus,ˈoutoːˌbus
oudõ,ˈoudə
oudõ,ˈoudə
ǭra,ˈɒːrɑ
ǭik,ˈɒːik
ǭŗa,ˈɒːrʲɑ
ǭ’rõn,ˈɒːˀrən
o’vpū,ˈoˀvˌpuː
õ’vvõ,ˈɯˀvːə
õ’vvõ,ˈɯˀvːə
õrā,ˈɯrɑː
õ’v,ˈɯˀv
õvātõ,ˈɯvɑːtə
paikõ,ˈpɑikə
paikõ,ˈpɑikə
paint,ˈpɑint
pagalam,pɑˈɡɑlɑm
pakkõ,ˈpɑkːə
paļštõ,ˈpɑʎʃtə
ȭgõ,ˈɯːɡə
ȭ’gõ,ˈɯːˀɡə
ȭ’gõ,ˈɯːˀɡə
paprik,ˈpɑprik
paskā,ˈpɑskɑː
paipõl,ˈpɑipəl
pāina,ˈpɑːinɑ
päp,ˈpæp
parāz,ˈpɑrɑːz
pǟgiņtõ,ˈpæːɡiɲtə
pǟvaīe,ˈpæːvɑˌiːe
pastõ,ˈpɑstə
peislõ,ˈpeislə
pǟgiņž,ˈpæːɡiɲʒ
pēļ,ˈpeːʎ
pieksõ,ˈpieksə
piedāg,ˈpiedɑːɡ
pilktõ,ˈpilktə
pǟvakargimi,ˈpæːvɑˌkɑrɡimi
piški,ˈpiʃki
pistõ,ˈpistə
pistõ,ˈpistə
pit,ˈpit
pizār,ˈpizɑːr
pīerslõ,ˈpiːerslə
pī’emdõ,ˈpiːˀemdə
pivālind,ˈpivɑːˌlind
pivāli,ˈpivɑːli
pivāli,ˈpivɑːli
pițki,ˈpicki
polākõz,ˈpolɑːkəz
pǭr,ˈpɒːr
pǭ’mi,ˈpɒːˀmi
pǭŗkimdõ,ˈpɒːrʲˌkimdə
pǭ’gstõ,ˈpɒːˀɡstə
pȯrtõ,ˈpɤrtə
pǭŗ,ˈpɒːrʲ
pȯļļõ,ˈpɤʎːə
pȯigõ,ˈpɤiɡə
pȯigõ,ˈpɤiɡə
põzāg,ˈpɯzɑːɡ
protsent,ˈprotsent
pȭ’kt,ˈpɯːˀkt
prațțõ,ˈprɑcːə
prīestõr,ˈpriːestər
pūi,ˈpuːi
prūš,ˈpruːʃ
pu’nni,ˈpuˀnːi
pūnga,ˈpuːnɡɑ
pūolõ,ˈpuːolə
pūolõ,ˈpuːolə
pūom,ˈpuːom
pū’stõ,ˈpuːˀstə
ra’bdõ,ˈrɑˀbdə
pūošt,ˈpuːoʃt
räukõ,ˈræukə
rāndakēļ,ˈrɑːndɑˌkeːʎ
ra’gdõ,ˈrɑˀɡdə
reņ,ˈreɲ
rēnaz,ˈreːnɑz
rebā,ˈrebɑː
rištīng,ˈriʃtiːnɡ
reiz,ˈreiz
rištizā,ˈriʃtˌizɑː
rikūz,ˈrikuːz
ri’ggõz,ˈriˀɡːəz
rīț,ˈriːc
rīț,ˈriːc
rištli,ˈriʃtli
roudi,ˈroudi
rǭntõz,ˈrɒːntəz
rǭziņ,ˈrɒːziɲ
rīpõ,ˈriːpə
rǭz,ˈrɒːz
ro’ugõz,ˈroˀuɡəz
rūt,ˈruːt
ŗ,rʲ
Rūoj,ˈruːoj
rȭskõ,ˈrɯːskə
sa’ggõld,ˈsɑˀɡːəld
Salāts,ˈsɑlɑːts
sastā,ˈsɑstɑː
rūostõ,ˈruːostə
sä’dgõz,ˈsæˀdɡəz
sǟlga,ˈsæːlɡɑ
sandrok,ˈsɑndˌrok
sõ’vvõ,ˈsɯˀvːə
sõ’vvõ,ˈsɯˀvːə
sõ’vvõ,ˈsɯˀvːə
sä’v,ˈsæˀv
sõ’v,ˈsɯˀv
sõ’vlõ,ˈsɯˀvlə
statsij,ˈstɑtsij
sukā,ˈsukɑː
strepīd,ˈstrepiːd
suoimõ,ˈsuoimə
sū,ˈsuː
suoļm,ˈsuoʎm
sūol,ˈsuːol
tarmõ,ˈtɑrmə
suoļg,ˈsuoʎɡ
sūrmõd,ˈsuːrməd
tāibaz,ˈtɑːibɑz
tarāvīļa,ˈtɑrɑːˌviːʎɑ
täutõ,ˈtæutə
tǟnõ,ˈtæːnə
tegīž,ˈteɡiːʒ
tie’g,ˈtieˀɡ
tieudõ,ˈtieudə
tieudõ,ˈtieudə
tierā,ˈtierɑː
touvi,ˈtouvi
trink,ˈtrink
tōgõz,ˈtɒːɡəz
tōgõz,ˈtɒːɡəz
tǭ’gõz,ˈtɒːˀɡəz
tuo’dli,ˈtuoˀdli
tup,ˈtup
tū’gõ,ˈtuːˀɡə
tū’gõ,ˈtuːˀɡə
tomāt,ˈtomɑːt
tūoiznapǟva,ˈtuːoiznɑˌpæːvɑ
tūodõ,ˈtuːodə
tūoļi,ˈtuːoʎi
tuo’ž,ˈtuoˀʒ
urg,ˈurɡ
urg,ˈurɡ
usk,ˈusk
usk,ˈusk
ūoņõz,ˈuːoɲəz
u’mmistõ,ˈuˀmːistə
Va’id,ˈvɑˀid
vaksā,ˈvɑksɑː
ūoņi,ˈuːoɲi
va’rri,ˈvɑˀrːi
Vāldame’r,ˈvɑːldɑˌmeˀr
vakț,ˈvɑkc
vändi,ˈvændi
vändi,ˈvændi
va’nliki,ˈvɑˀnliki
Vǟnta,ˈvæːntɑ
vannõ,ˈvɑnːə
va’nnõ,ˈvɑˀnːə
ve’rri,ˈveˀrːi
ve’žži,ˈveˀʒːi
ve’žži,ˈveˀʒːi
vie’r,ˈvieˀr
vilkõ,ˈvilkə
vi’llõ,ˈviˀlːə
vi’llõ,ˈviˀlːə
villõ,ˈvilːə
vī’mkū,ˈviːˀmˌkuː
vīțõ,ˈviːcə
vīțõ,ˈviːcə
vīțõ,ˈviːcə
vīțõ,ˈviːcə
vīps,ˈviːps
vǭ’jõ,ˈvɒːˀjə
viskõ,ˈviskə
vȯ’zzõ,ˈvɤˀzːə
vīž,ˈviːʒ
vīž,ˈviːʒ
vȯņštõ,ˈvɤɲʃtə
kēratē’ḑ,ˈkeːrɑˌteːˀɟ
kītõ,ˈkiːtə
kievādkū,ˈkievɑːdˌkuː
kōgiņ,ˈkoːɡiɲ
kinō,ˈkinoː
kīš,ˈkiːʃ
kīš,ˈkiːʃ
kǭrand,ˈkɒːrɑnd
kuldi,ˈkuldi
kǭ’dõkssadā,ˈkɒːˀdəksˌsɑdɑː
kunāgid,ˈkunɑːɡid
kuordit,ˈkuordit
kūdkimdõz,ˈkuːdˌkimdəz
laidõr,ˈlɑidər
Krī’evõmǭ,ˈkriːˀevəˌmɒː
kuo’žžõ,ˈkuoˀʒːə
kū’j,ˈkuːˀj
lejā,ˈlejɑː
kūldõ,ˈkuːldə
līt,ˈliːt
līt,ˈliːt
līvõz,ˈliːvəz
lēba,ˈleːbɑ
limā,ˈlimɑː
lõ’vvõ,ˈlɯˀvːə
mõtsākaits,ˈmɯtsɑːˌkɑits
ļäpā,ˈʎæpɑː
munādkuoț,ˈmunɑːdˌkuoc
mõlā,ˈmɯlɑː
nabā,ˈnɑbɑː
nǟna,ˈnæːnɑ
ȭ’g,ˈɯːˀɡ
ovāri,ˈovɑːri
ņ,ɲ
nūolõ,ˈnuːolə
pǟldõ,ˈpæːldə
-pē’ḑõn,-ˌpeːˀɟən
ǭ’dõz,ˈɒːˀdəz
pie’zzõ,ˈpieˀzːə
povār,ˈpovɑːr
pǟl,ˈpæːl
pūolīe,ˈpuːolˌiːe
pierāst,ˈpierɑːst
pierāst,ˈpierɑːst
pierāst,ˈpierɑːst
pūoļ,ˈpuːoʎ
pūoļ,ˈpuːoʎ
pǭ’dõz,ˈpɒːˀdəz
rēkõ,ˈreːkə
sa’ddõl,ˈsɑˀdːəl
pūŗaz,ˈpuːrʲɑz
ro’v,ˈroˀv
sä’ltõ,ˈsæˀltə
tabāndõks,ˈtɑbɑːndəks
tilp,ˈtilp
tīeažā,ˈtiːeˌɑʒɑː
sȭira,ˈsɯːirɑ
tašīņtõ,ˈtɑʃiːɲtə
va’imõst,ˈvɑˀiməst
tundtõb,ˈtundtəb
vä’zzõ,ˈvæˀzːə
vä’g,ˈvæˀɡ
viš,ˈviʃ
vizā,ˈvizɑː
ukkõ,ˈukːə
palāg,ˈpɑlɑːɡ
lušti,ˈluʃti
program,ˈproɡrɑm
pa’j,ˈpɑˀj
u’ddi,ˈuˀdːi
rūost,ˈruːost
midžā,ˈmidʒɑː
pu’ggõ,ˈpuˀɡːə
